Date,open,high,low,close,volume
2020-10-28,15061.860945159313,15260.697393280228,14863.0244970384,15210.98828125,562632
2020-10-29,14962.443230028974,15061.861457471026,14813.315888865893,15012.15234375,747556
2020-10-30,15111.570102768457,15161.279214948616,14763.606317507341,14813.3154296875,748272
2020-11-02,14863.024160999792,15061.860604625208,14813.315050093439,14962.4423828125,604706
2020-11-03,14962.442595938519,15310.406377239415,14962.442595938519,15260.697265625,769414
2020-11-04,15409.824188040488,16056.042621732508,15210.98774690448,15807.4970703125,3456447
2020-11-05,15260.697600535857,15558.952276767828,15210.988487830527,15509.2431640625,1844011
2020-11-06,15708.08014153815,15956.62571339793,15260.698112190545,15310.4072265625,2070870
2020-11-09,15409.825014694357,15906.916144200628,15360.115901743731,15857.20703125,1413306
2020-11-10,16006.334112149532,16254.879672897196,15708.079439252337,15956.625,1563516
2020-11-11,16006.334112149532,16056.043224299065,15708.079439252337,15956.625,938112
2020-11-12,15956.62584615198,16205.171420079581,15807.498501795419,16006.3349609375,1272908
2020-11-13,15857.20643480518,15956.62465696697,15658.369990481606,15708.0791015625,1112036
2020-11-16,15708.07994873817,15857.20729002366,15558.952607452682,15757.7890625,1140015
2020-11-17,15857.206952999799,15906.916065705127,15459.53405135717,15509.2431640625,1269058
2020-11-18,15509.2431640625,15857.206952999799,15459.53405135717,15509.2431640625,979941
2020-11-19,15459.5341796875,15509.243292805466,15310.4068403336,15459.5341796875,864266
2020-11-20,15459.533923846844,15708.079485323482,15360.11569925619,15558.9521484375,780971
2020-11-23,15558.952020924562,15658.370244700438,15409.824685260748,15608.6611328125,1009315
2020-11-24,15757.787960028498,16056.042621732508,15658.369739460495,15807.4970703125,2046798
2020-11-25,15956.625046800118,15956.625046800118,15409.824811551516,15558.9521484375,1605478
2020-11-26,15509.243036142172,15807.497709914136,15459.533923846844,15558.9521484375,977009
2020-11-27,15558.9521484375,15558.9521484375,15409.824811551516,15558.9521484375,752239
2020-11-30,15608.660879400712,15857.20643480518,15409.824435077137,15708.0791015625,1581404
2020-12-01,15807.497918299374,16006.334370101882,15608.661466496866,15857.20703125,1614623
2020-12-02,15956.624401164505,15956.624401164505,15757.787960028498,15807.4970703125,1025844
2020-12-03,15857.20656312004,15906.915674603175,15608.661005704365,15658.3701171875,973263
2020-12-04,15658.370502178484,15757.788727589143,15409.824938651842,15509.2431640625,1479848
2020-12-07,15509.243684050325,15558.95279842228,15260.698112190545,15310.4072265625,1014365
2020-12-08,15409.82460046824,15509.242823697068,15260.697265625,15260.697265625,830433
2020-12-09,15310.406713241186,15558.952276767828,15260.697600535857,15509.2431640625,1010388
2020-12-10,15459.534200656633,16503.425577549846,15360.11597428585,16205.1708984375,5594169
2020-12-11,16652.55291710602,16652.55291710602,16006.334445695935,16205.1708984375,2662680
2020-12-14,16354.298368389424,16553.134822716347,16056.043686899038,16155.4619140625,2340351
2020-12-15,16404.008316532258,17050.226825971407,16155.46273597874,16950.80859375,6412828
2020-12-16,17000.516262518548,17099.934486275964,16702.26159124629,16751.970703125,1906891
2020-12-17,16801.67999118712,16851.38910358708,16205.170642387577,16304.5888671875,2311640
2020-12-18,16553.134255610163,17249.06182191209,16503.425143731456,16751.970703125,4265837
2020-12-21,16950.80859375,17199.354174303517,16702.26301319648,16950.80859375,2639296
2020-12-22,17199.351598011363,17398.188032670456,16354.296750710228,16404.005859375,3320360
2020-12-23,16602.84267488532,16702.26089449541,16006.33335722477,16254.87890625,1829356
2020-12-24,16503.425652214715,16851.389446086712,16453.716538804427,16553.134765625,1668145
